repo_court_code,s3_court_code,repo_court_name,portal_high_court_code,portal_high_court_name,portal_bench_code,portal_bench_name,case_type_option_value,case_type_option_raw,case_type_option_label,title_prefix_candidate,case_type_description_candidate
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,143,NC419D(Criminal Appeal U/s 419 BNSS)-143,NC419D(Criminal Appeal U/s 419 BNSS),NC419D,Criminal Appeal U/s 419 BNSS
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,93,OLR(OFFICIAL LIQUIDATOR REPORTS)-93,OLR(OFFICIAL LIQUIDATOR REPORTS),OLR,OFFICIAL LIQUIDATOR REPORTS
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,113,OSUT(ORIGINAL SUIT)-113,OSUT(ORIGINAL SUIT),OSUT,ORIGINAL SUIT
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,114,PRCS(PROBATE CASE)-114,PRCS(PROBATE CASE),PRCS,PROBATE CASE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,45,REFC(REFERENCE AGAINST MISC. ACTS.)-45,REFC(REFERENCE AGAINST MISC. ACTS.),REFC,REFERENCE AGAINST MISC. ACTS.
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,87,REFE(REFERRED CASE(CAPITAL CASE))-87,REFE(REFERRED CASE(CAPITAL CASE)),REFE,REFERRED CASE(CAPITAL CASE)
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,118,RERA(RERA APPEAL)-118,RERA(RERA APPEAL),RERA,RERA APPEAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,120,RERAD(RERA APPEAL DEFECTIVE)-120,RERAD(RERA APPEAL DEFECTIVE),RERAD,RERA APPEAL DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,31,SAFO(SECOND APPEAL FROM ORDER)-31,SAFO(SECOND APPEAL FROM ORDER),SAFO,SECOND APPEAL FROM ORDER
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,91,SAFOD(SECOND APPEAL FROM ORDER DEFECTIVE)-91,SAFOD(SECOND APPEAL FROM ORDER DEFECTIVE),SAFOD,SECOND APPEAL FROM ORDER DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,125,SAMC(SECOND APPEAL MISC CASES)-125,SAMC(SECOND APPEAL MISC CASES),SAMC,SECOND APPEAL MISC CASES
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,2,SAPL(SECOND APPEAL)-2,SAPL(SECOND APPEAL),SAPL,SECOND APPEAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,24,SAPLD(SECOND APPEAL DEFECTIVE)-24,SAPLD(SECOND APPEAL DEFECTIVE),SAPLD,SECOND APPEAL DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,5,SCAP(SUPREME COURT APPEAL)-5,SCAP(SUPREME COURT APPEAL),SCAP,SUPREME COURT APPEAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,122,SCAPD(SUPREME COURT APPEAL DEFECTIVE)-122,SCAPD(SUPREME COURT APPEAL DEFECTIVE),SCAPD,SUPREME COURT APPEAL DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,110,SCCR(S.C.C. REVISION)-110,SCCR(S.C.C. REVISION),SCCR,S.C.C. REVISION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,111,SCCRD(S.C.C. REVISION DEFECTIVE)-111,SCCRD(S.C.C. REVISION DEFECTIVE),SCCRD,S.C.C. REVISION DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,4,SPLA(SPECIAL APPEAL)-4,SPLA(SPECIAL APPEAL),SPLA,SPECIAL APPEAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,34,SPLAD(SPECIAL APPEAL DEFECTIVE)-34,SPLAD(SPECIAL APPEAL DEFECTIVE),SPLAD,SPECIAL APPEAL DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,8,STRE(SALES/TRADE TAX REVISION)-8,STRE(SALES/TRADE TAX REVISION),STRE,SALES/TRADE TAX REVISION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,42,STRED(SALES/TRADE TAX REVISION DEFECTIVE)-42,STRED(SALES/TRADE TAX REVISION DEFECTIVE),STRED,SALES/TRADE TAX REVISION DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,9,TACL(TRANSFER APPLICATION (CIVIL))-9,TACL(TRANSFER APPLICATION (CIVIL)),TACL,TRANSFER APPLICATION (CIVIL)
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,43,TACLD(TRANSFER APPLICATION DEFECTIVE(CIVIL))-43,TACLD(TRANSFER APPLICATION DEFECTIVE(CIVIL)),TACLD,TRANSFER APPLICATION DEFECTIVE(CIVIL)
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,19,TACR(TRANSFER APPLICATION (CRIMINAL))-19,TACR(TRANSFER APPLICATION (CRIMINAL)),TACR,TRANSFER APPLICATION (CRIMINAL)
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,157,TEAP(TESTAMENTARY APPLICATION)-157,TEAP(TESTAMENTARY APPLICATION),TEAP,TESTAMENTARY APPLICATION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,12,TEST(TESTAMENTARY CASE)-12,TEST(TESTAMENTARY CASE),TEST,TESTAMENTARY CASE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,56,TESU(TESTAMENTARY SUIT)-56,TESU(TESTAMENTARY SUIT),TESU,TESTAMENTARY SUIT
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,72,WAPL(WEALTH TAX APPEAL)-72,WAPL(WEALTH TAX APPEAL),WAPL,WEALTH TAX APPEAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,73,WAPLD(WEALTH TAX APPEAL DEFECTIVE)-73,WAPLD(WEALTH TAX APPEAL DEFECTIVE),WAPLD,WEALTH TAX APPEAL DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,92,WPIL(WRIT - PUBLIC INTEREST LITIGATION)-92,WPIL(WRIT - PUBLIC INTEREST LITIGATION),WPIL,WRIT - PUBLIC INTEREST LITIGATION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,155,WQPL(WAQF APPEAL)-155,WQPL(WAQF APPEAL),WQPL,WAQF APPEAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,156,WQPLD(WAQF APPEAL DEFECTIVE)-156,WQPLD(WAQF APPEAL DEFECTIVE),WQPLD,WAQF APPEAL DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,20,WRIA(WRIT - A)-20,WRIA(WRIT - A),WRIA,WRIT - A
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,21,WRIB(WRIT - B)-21,WRIB(WRIT - B),WRIB,WRIT - B
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,22,WRIC(WRIT - C)-22,WRIC(WRIT - C),WRIC,WRIT - C
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,52,WTAP(WEALTH TAX APPLICATION)-52,WTAP(WEALTH TAX APPLICATION),WTAP,WEALTH TAX APPLICATION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,58,WTAPD(WEALTH TAX APPLICATION DEFECTIVE)-58,WTAPD(WEALTH TAX APPLICATION DEFECTIVE),WTAPD,WEALTH TAX APPLICATION DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,117,WTAR(WEALTH TAX REFERENCE)-117,WTAR(WEALTH TAX REFERENCE),WTAR,WEALTH TAX REFERENCE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,64,WTARD(WEALTH TAX REFERENCE DEFECTIVE)-64,WTARD(WEALTH TAX REFERENCE DEFECTIVE),WTARD,WEALTH TAX REFERENCE DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,47,WTAX(WRIT TAX)-47,WTAX(WRIT TAX),WTAX,WRIT TAX
9~13,9_13,Allahabad High Court,13,Allahabad High Court,1,Allahabad High Court,48,WTRE(W.T.R.)-48,WTRE(W.T.R.),WTRE,W.T.R.
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,90,A227(MATTERS UNDER ARTICLE 227)-90,A227(MATTERS UNDER ARTICLE 227),A227,MATTERS UNDER ARTICLE 227
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,106,A228(MATTERS UNDER ARTICLE 228)-106,A228(MATTERS UNDER ARTICLE 228),A228,MATTERS UNDER ARTICLE 228
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,123,A340(APPLICATION U/S 340)-123,A340(APPLICATION U/S 340),A340,APPLICATION U/S 340
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,102,A372(CRL. MISC. APPLICATION U/S 372)-102,A372(CRL. MISC. APPLICATION U/S 372),A372,CRL. MISC. APPLICATION U/S 372
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,103,A372D(CRL. MISC. APPLICATION U/S 372 DEFECTIVE)-103,A372D(CRL. MISC. APPLICATION U/S 372 DEFECTIVE),A372D,CRL. MISC. APPLICATION U/S 372 DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,15,A378(CRL. MISC. APPLICATION U/S 378)-15,A378(CRL. MISC. APPLICATION U/S 378),A378,CRL. MISC. APPLICATION U/S 378
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,38,A378D(CRL. MISC. APPLICATION U/s 378 DEFECTIVE)-38,A378D(CRL. MISC. APPLICATION U/s 378 DEFECTIVE),A378D,CRL. MISC. APPLICATION U/s 378 DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,112,A389(CRL MISC APPLICATION U/S 389(2))-112,A389(CRL MISC APPLICATION U/S 389(2)),A389,CRL MISC APPLICATION U/S 389(2)
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,17,A482(APPLICATION U/s 482)-17,A482(APPLICATION U/s 482),A482,APPLICATION U/s 482
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,121,A483(APPLICATION U/s 483)-121,A483(APPLICATION U/s 483),A483,APPLICATION U/s 483
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,127,ABAIL(ANTICIPATORY BAIL)-127,ABAIL(ANTICIPATORY BAIL),ABAIL,ANTICIPATORY BAIL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,137,ABAILC(CRIMINAL MISC ANTICIPATORY BAIL CANCELLATION APPLICATION)-137,ABAILC(CRIMINAL MISC ANTICIPATORY BAIL CANCELLATION APPLICATION),ABAILC,CRIMINAL MISC ANTICIPATORY BAIL CANCELLATION APPLICATION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,50,AMAL(AMALGAMATION ORDER)-50,AMAL(AMALGAMATION ORDER),AMAL,AMALGAMATION ORDER
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,89,APPL(APPLICATION)-89,APPL(APPLICATION),APPL,APPLICATION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,40,ARBT(CIVIL MISC. ARBITRATION APPLICATION)-40,ARBT(CIVIL MISC. ARBITRATION APPLICATION),ARBT,CIVIL MISC. ARBITRATION APPLICATION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,41,ARCO(ARBITRATION&CONCILI. APPL.U/s11(4))-41,ARCO(ARBITRATION&CONCILI. APPL.U/s11(4)),ARCO,ARBITRATION&CONCILI. APPL.U/s11(4)
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,124,ARPL(APPEAL U/s 37 OF ARBT AND CONCILIATION ACT)-124,ARPL(APPEAL U/s 37 OF ARBT AND CONCILIATION ACT),ARPL,APPEAL U/s 37 OF ARBT AND CONCILIATION ACT
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,126,ARPLD(APPEAL U/s 37 OF ARBT AND CONCILIATION ACT DEFECTIVE)-126,ARPLD(APPEAL U/s 37 OF ARBT AND CONCILIATION ACT DEFECTIVE),ARPLD,APPEAL U/s 37 OF ARBT AND CONCILIATION ACT DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,16,BAIL(CRIMINAL MISC. BAIL APPLICATION)-16,BAIL(CRIMINAL MISC. BAIL APPLICATION),BAIL,CRIMINAL MISC. BAIL APPLICATION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,107,BAILC(CRIMINAL MISC. BAIL CANCELLATION APPL.)-107,BAILC(CRIMINAL MISC. BAIL CANCELLATION APPL.),BAILC,CRIMINAL MISC. BAIL CANCELLATION APPL.
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,151,C14A1(Appeal against acquittal in SC/ST Act)-151,C14A1(Appeal against acquittal in SC/ST Act),C14A1,Appeal against acquittal in SC/ST Act
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,152,C14A1D(Appeal against acquittal in SC/ST Act defective)-152,C14A1D(Appeal against acquittal in SC/ST Act defective),C14A1D,Appeal against acquittal in SC/ST Act defective
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,100,C372(CRIMINAL APPEAL U/S 372 Cr.PC.)-100,C372(CRIMINAL APPEAL U/S 372 Cr.PC.),C372,CRIMINAL APPEAL U/S 372 Cr.PC.
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,101,C372D(CRIMINAL APPEAL U/S 372 Cr.PC DEFECTIVE)-101,C372D(CRIMINAL APPEAL U/S 372 Cr.PC DEFECTIVE),C372D,CRIMINAL APPEAL U/S 372 Cr.PC DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,108,C378(CRIMINAL APPEAL U/S 378 CR.PC.)-108,C378(CRIMINAL APPEAL U/S 378 CR.PC.),C378,CRIMINAL APPEAL U/S 378 CR.PC.
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,109,C378D(CRIMINAL APPEAL U/S 378 Cr.PC DEFECTIVE)-109,C378D(CRIMINAL APPEAL U/S 378 Cr.PC DEFECTIVE),C378D,CRIMINAL APPEAL U/S 378 Cr.PC DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,18,CAPL(CONTEMPT APPLICATION (CIVIL))-18,CAPL(CONTEMPT APPLICATION (CIVIL)),CAPL,CONTEMPT APPLICATION (CIVIL)
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,51,CAPT(CAPITAL CASES)-51,CAPT(CAPITAL CASES),CAPT,CAPITAL CASES
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,83,CAPTD(CAPITAL CASE DEFECTIVE)-83,CAPTD(CAPITAL CASE DEFECTIVE),CAPTD,CAPITAL CASE DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,65,CEAP(CENTRAL EXCISE REFERENCE APPLICATION)-65,CEAP(CENTRAL EXCISE REFERENCE APPLICATION),CEAP,CENTRAL EXCISE REFERENCE APPLICATION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,66,CEAPD(CENTRAL EXCISE REFERENCE APPL. DEFECTIVE)-66,CEAPD(CENTRAL EXCISE REFERENCE APPL. DEFECTIVE),CEAPD,CENTRAL EXCISE REFERENCE APPL. DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,84,CERA(CENTRAL EXCISE REFERENCE APPLICATION)-84,CERA(CENTRAL EXCISE REFERENCE APPLICATION),CERA,CENTRAL EXCISE REFERENCE APPLICATION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,104,CERAD(CENTRAL EXCISE REFERENCE APPL. DEFECTIVE)-104,CERAD(CENTRAL EXCISE REFERENCE APPL. DEFECTIVE),CERAD,CENTRAL EXCISE REFERENCE APPL. DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,59,CERE(CENTRAL EXCISE REFERENCE)-59,CERE(CENTRAL EXCISE REFERENCE),CERE,CENTRAL EXCISE REFERENCE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,60,CERED(CENTRAL EXCESE REFERENCE DEFECTIVE)-60,CERED(CENTRAL EXCESE REFERENCE DEFECTIVE),CERED,CENTRAL EXCESE REFERENCE DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,74,CEXA(CENTRAL EXCISE APPEAL)-74,CEXA(CENTRAL EXCISE APPEAL),CEXA,CENTRAL EXCISE APPEAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,75,CEXAD(CENTRAL EXCISE APPEAL DEFECTIVE)-75,CEXAD(CENTRAL EXCISE APPEAL DEFECTIVE),CEXAD,CENTRAL EXCISE APPEAL DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,6,CLRE(CIVIL REVISION)-6,CLRE(CIVIL REVISION),CLRE,CIVIL REVISION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,37,CLRED(CIVIL REVISION DEFECTIVE)-37,CLRED(CIVIL REVISION DEFECTIVE),CLRED,CIVIL REVISION DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,131,CMRA(CIVIL MISC REVIEW APPLICATION)-131,CMRA(CIVIL MISC REVIEW APPLICATION),CMRA,CIVIL MISC REVIEW APPLICATION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,133,CMRAD(CIVIL MISC REVIEW APP-DEFECTIVE)-133,CMRAD(CIVIL MISC REVIEW APP-DEFECTIVE),CMRAD,CIVIL MISC REVIEW APP-DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,69,COMA(COMPANY APPEAL)-69,COMA(COMPANY APPEAL),COMA,COMPANY APPEAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,80,COMAD(COMPANY APPEAL DEFECTIVE)-80,COMAD(COMPANY APPEAL DEFECTIVE),COMAD,COMPANY APPEAL DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,11,COMP(COMPANY APPLICATION)-11,COMP(COMPANY APPLICATION),COMP,COMPANY APPLICATION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,32,CONA(CONTEMPT APPEAL)-32,CONA(CONTEMPT APPEAL),CONA,CONTEMPT APPEAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,55,CONAD(CONTEMPT APPEAL DEFECTIVE)-55,CONAD(CONTEMPT APPEAL DEFECTIVE),CONAD,CONTEMPT APPEAL DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,153,COPL(COMMERCIAL APPEAL)-153,COPL(COMMERCIAL APPEAL),COPL,COMMERCIAL APPEAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,154,COPLD(Commercial Appeal Defective)-154,COPLD(Commercial Appeal Defective),COPLD,Commercial Appeal Defective
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,26,COPP(COMPANY PETITION)-26,COPP(COMPANY PETITION),COPP,COMPANY PETITION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,29,COSU(COMPANY ORIGINAL SUIT)-29,COSU(COMPANY ORIGINAL SUIT),COSU,COMPANY ORIGINAL SUIT
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,28,CRCL(CONTEMPT APPLICATION (CRIMINAL))-28,CRCL(CONTEMPT APPLICATION (CRIMINAL)),CRCL,CONTEMPT APPLICATION (CRIMINAL)
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,98,CREF(CRIMINAL REFERENCE)-98,CREF(CRIMINAL REFERENCE),CREF,CRIMINAL REFERENCE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,99,CREFD(CRIMINAL REFERENCE DEFECTIVE)-99,CREFD(CRIMINAL REFERENCE DEFECTIVE),CREFD,CRIMINAL REFERENCE DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,13,CRLA(CRIMINAL APPEAL)-13,CRLA(CRIMINAL APPEAL),CRLA,CRIMINAL APPEAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,35,CRLAD(CRIMINAL APPEAL DEFECTIVE)-35,CRLAD(CRIMINAL APPEAL DEFECTIVE),CRLAD,CRIMINAL APPEAL DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,30,CRLP(CRIMINAL MISC. WRIT PETITION)-30,CRLP(CRIMINAL MISC. WRIT PETITION),CRLP,CRIMINAL MISC. WRIT PETITION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,14,CRLR(CRIMINAL REVISION)-14,CRLR(CRIMINAL REVISION),CRLR,CRIMINAL REVISION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,36,CRLRD(CRIMINAL REVISION DEFECTIVE)-36,CRLRD(CRIMINAL REVISION DEFECTIVE),CRLRD,CRIMINAL REVISION DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,119,CROB(CROSS OBJECTION)-119,CROB(CROSS OBJECTION),CROB,CROSS OBJECTION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,105,CRPIL(CRIMINAL WRIT-PUBLIC INTEREST LITIGATION)-105,CRPIL(CRIMINAL WRIT-PUBLIC INTEREST LITIGATION),CRPIL,CRIMINAL WRIT-PUBLIC INTEREST LITIGATION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,130,CRRA(CRIMINAL REVIEW APPLICATION)-130,CRRA(CRIMINAL REVIEW APPLICATION),CRRA,CRIMINAL REVIEW APPLICATION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,132,CRRAD(CRIMINAL MISC REVIEW APP-DEFECTIVE)-132,CRRAD(CRIMINAL MISC REVIEW APP-DEFECTIVE),CRRAD,CRIMINAL MISC REVIEW APP-DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,94,CUSA(CUSTOMS APPEAL)-94,CUSA(CUSTOMS APPEAL),CUSA,CUSTOMS APPEAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,95,CUSAD(CUSTOM APPEAL DEFECTIVE)-95,CUSAD(CUSTOM APPEAL DEFECTIVE),CUSAD,CUSTOM APPEAL DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,115,DUMMYC(DUMMY CIVIL)-115,DUMMYC(DUMMY CIVIL),DUMMYC,DUMMY CIVIL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,116,DUMMYCR(DUMMY CRIMINAL)-116,DUMMYCR(DUMMY CRIMINAL),DUMMYCR,DUMMY CRIMINAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,76,EAPL(ESTATE DUTY APPEAL)-76,EAPL(ESTATE DUTY APPEAL),EAPL,ESTATE DUTY APPEAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,77,EAPLD(ESTATE DUTY APPEAL DEFECTIVE)-77,EAPLD(ESTATE DUTY APPEAL DEFECTIVE),EAPLD,ESTATE DUTY APPEAL DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,33,ECASE(EXECUTION CASE)-33,ECASE(EXECUTION CASE),ECASE,EXECUTION CASE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,44,EDAP(ESTATE DUTY APPLICATION)-44,EDAP(ESTATE DUTY APPLICATION),EDAP,ESTATE DUTY APPLICATION
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,67,EDAPD(ESTATE DUTY REFERENCE APPL. DEFECTIVE)-67,EDAPD(ESTATE DUTY REFERENCE APPL. DEFECTIVE),EDAPD,ESTATE DUTY REFERENCE APPL. DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,46,EDRE(ESTATE DUTY REFERENCE)-46,EDRE(ESTATE DUTY REFERENCE),EDRE,ESTATE DUTY REFERENCE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,61,EDRED(ESTATE DUTY REFERENCE DEFECTIVE)-61,EDRED(ESTATE DUTY REFERENCE DEFECTIVE),EDRED,ESTATE DUTY REFERENCE DEFECTIVE
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,134,EFAPL(EQUATION FIRST APPEAL)-134,EFAPL(EQUATION FIRST APPEAL),EFAPL,EQUATION FIRST APPEAL
9~13,9_13,Allahabad High Court,13,Allahabad High Court,2,Allahabad High Court Lucknow Bench,135,EFAPLD(EQUATION FIRST APPEAL DEFECTIVE)-135,EFAPLD(EQUATION FIRST APPEAL DEFECTIVE),EFAPLD,EQUATION FIRST APPEAL DEFECTIVE
