court,court_name,year,portal_total,raw_json,raw_pdf,metadata_index,data_index,parquet_rows,portal_minus_raw_json,portal_minus_raw_pdf,portal_minus_data_index,portal_minus_parquet,raw_json_minus_parquet,raw_pdf_minus_data_index,first_page_rows,session_expire_events,api_error_events,chunk_errors,error
27_1,Bombay High Court,2008,61707,64468,64439,64441,64439,64471,-2761,-2732,-2732,-2764,-3,0,1000,1,0,0,
27_1,Bombay High Court,2009,81393,84065,84041,84043,84041,84070,-2672,-2648,-2648,-2677,-5,0,1000,1,0,0,
27_1,Bombay High Court,2010,88911,92485,92447,92447,92447,92546,-3574,-3536,-3536,-3635,-61,0,1000,3,0,0,
27_1,Bombay High Court,2011,92065,95046,94967,94967,94967,95152,-2981,-2902,-2902,-3087,-106,0,1000,2,0,0,
27_1,Bombay High Court,2012,85260,88610,88551,88551,88551,88817,-3350,-3291,-3291,-3557,-207,0,1000,1,0,0,
27_1,Bombay High Court,2013,90312,93594,93478,93478,93478,93832,-3282,-3166,-3166,-3520,-238,0,1000,1,0,0,
27_1,Bombay High Court,2014,90605,93754,93631,93621,93620,93932,-3149,-3026,-3015,-3327,-178,11,1000,3,0,0,
27_1,Bombay High Court,2015,95940,99010,98896,98896,98896,99152,-3070,-2956,-2956,-3212,-142,0,1000,3,0,0,
27_1,Bombay High Court,2016,97254,100616,100543,100603,100543,100747,-3362,-3289,-3289,-3493,-131,0,1000,1,0,0,
27_1,Bombay High Court,2017,98587,102045,101966,101966,101966,102176,-3458,-3379,-3379,-3589,-131,0,1000,2,0,0,
27_1,Bombay High Court,2018,96889,100210,100164,100164,100164,100306,-3321,-3275,-3275,-3417,-96,0,1000,2,0,0,
27_1,Bombay High Court,2019,102083,105724,105690,105690,105690,105814,-3641,-3607,-3607,-3731,-90,0,1000,2,0,0,
27_1,Bombay High Court,2020,34141,35106,35078,35105,35078,35144,-965,-937,-937,-1003,-38,0,1000,1,0,0,
27_1,Bombay High Court,2021,67697,69151,69092,69151,69092,69234,-1454,-1395,-1395,-1537,-83,0,1000,1,0,0,
27_1,Bombay High Court,2022,99327,101133,101106,101133,101106,101174,-1806,-1779,-1779,-1847,-41,0,1000,1,0,0,
27_1,Bombay High Court,2023,108644,111231,111173,111210,111173,111285,-2587,-2529,-2529,-2641,-54,0,1000,1,0,0,
27_1,Bombay High Court,2024,82661,84726,84681,84684,84681,84795,-2065,-2020,-2020,-2134,-69,0,1000,2,0,0,
27_1,Bombay High Court,2025,68854,71206,71206,71206,71206,71208,-2352,-2352,-2352,-2354,-2,0,1000,1,0,0,
27_1,Bombay High Court,2026,351,347,343,347,343,347,4,8,8,4,0,0,351,1,0,0,
28_2,High Court of Andhra Pradesh,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
28_2,High Court of Andhra Pradesh,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
28_2,High Court of Andhra Pradesh,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
28_2,High Court of Andhra Pradesh,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
28_2,High Court of Andhra Pradesh,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
28_2,High Court of Andhra Pradesh,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
28_2,High Court of Andhra Pradesh,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
28_2,High Court of Andhra Pradesh,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
28_2,High Court of Andhra Pradesh,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
28_2,High Court of Andhra Pradesh,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
28_2,High Court of Andhra Pradesh,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
28_2,High Court of Andhra Pradesh,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
28_2,High Court of Andhra Pradesh,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
28_2,High Court of Andhra Pradesh,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
28_2,High Court of Andhra Pradesh,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
28_2,High Court of Andhra Pradesh,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
28_2,High Court of Andhra Pradesh,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
28_2,High Court of Andhra Pradesh,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
28_2,High Court of Andhra Pradesh,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
28_2,High Court of Andhra Pradesh,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
28_2,High Court of Andhra Pradesh,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
28_2,High Court of Andhra Pradesh,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
28_2,High Court of Andhra Pradesh,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
28_2,High Court of Andhra Pradesh,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
28_2,High Court of Andhra Pradesh,1995,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,0,
28_2,High Court of Andhra Pradesh,1996,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,0,
28_2,High Court of Andhra Pradesh,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
28_2,High Court of Andhra Pradesh,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
28_2,High Court of Andhra Pradesh,1999,1,2,2,2,2,2,-1,-1,-1,-1,0,0,1,3,0,0,
28_2,High Court of Andhra Pradesh,2000,4,4,4,4,4,4,0,0,0,0,0,0,4,2,0,0,
28_2,High Court of Andhra Pradesh,2001,9,5,5,5,5,5,4,4,4,4,0,0,9,1,0,0,
28_2,High Court of Andhra Pradesh,2002,16,13,13,13,13,13,3,3,3,3,0,0,16,1,0,0,
28_2,High Court of Andhra Pradesh,2003,18,12,12,12,12,12,6,6,6,6,0,0,18,2,0,0,
28_2,High Court of Andhra Pradesh,2004,17,14,14,14,14,14,3,3,3,3,0,0,17,1,0,0,
28_2,High Court of Andhra Pradesh,2005,20,13,13,13,13,13,7,7,7,7,0,0,20,1,0,0,
28_2,High Court of Andhra Pradesh,2006,16,14,14,14,14,14,2,2,2,2,0,0,16,1,0,0,
28_2,High Court of Andhra Pradesh,2007,22,18,18,18,18,18,4,4,4,4,0,0,22,2,0,0,
28_2,High Court of Andhra Pradesh,2008,28,22,22,22,22,22,6,6,6,6,0,0,28,1,0,0,
28_2,High Court of Andhra Pradesh,2009,19,17,17,17,17,17,2,2,2,2,0,0,19,1,0,0,
28_2,High Court of Andhra Pradesh,2010,41,35,35,35,35,35,6,6,6,6,0,0,41,1,0,0,
28_2,High Court of Andhra Pradesh,2011,98,76,76,76,76,76,22,22,22,22,0,0,98,2,0,0,
28_2,High Court of Andhra Pradesh,2012,84,63,63,63,63,63,21,21,21,21,0,0,84,1,0,0,
28_2,High Court of Andhra Pradesh,2013,99,81,81,81,81,81,18,18,18,18,0,0,99,1,0,0,
28_2,High Court of Andhra Pradesh,2014,113,81,81,81,81,81,32,32,32,32,0,0,113,1,0,0,
28_2,High Court of Andhra Pradesh,2015,137,112,112,112,112,112,25,25,25,25,0,0,137,1,0,0,
28_2,High Court of Andhra Pradesh,2016,153,122,122,122,122,122,31,31,31,31,0,0,153,2,0,0,
28_2,High Court of Andhra Pradesh,2017,144,107,107,107,107,107,37,37,37,37,0,0,144,2,0,0,
28_2,High Court of Andhra Pradesh,2018,241,178,178,178,178,178,63,63,63,63,0,0,241,2,0,0,
28_2,High Court of Andhra Pradesh,2019,13333,13310,13310,13310,13310,13310,23,23,23,23,0,0,1000,3,0,0,
28_2,High Court of Andhra Pradesh,2020,24355,24335,24335,24335,24335,24335,20,20,20,20,0,0,1000,3,0,0,
28_2,High Court of Andhra Pradesh,2021,29840,29781,29781,29781,29781,29781,59,59,59,59,0,0,1000,2,0,0,
28_2,High Court of Andhra Pradesh,2022,46113,46051,46051,46051,46051,46051,62,62,62,62,0,0,1000,1,0,0,
28_2,High Court of Andhra Pradesh,2023,51662,49775,49729,49775,49729,49775,1887,1933,1933,1887,0,0,1000,2,0,0,
28_2,High Court of Andhra Pradesh,2024,56616,57420,56983,57419,56983,57419,-804,-367,-367,-803,1,0,1000,1,0,0,
28_2,High Court of Andhra Pradesh,2025,58616,59747,59734,59588,59734,59588,-1131,-1118,-1118,-972,159,0,1000,1,0,0,
28_2,High Court of Andhra Pradesh,2026,20923,19035,19035,19035,19035,19035,1888,1888,1888,1888,0,0,1000,1,0,0,
29_3,High Court of Karnataka,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
29_3,High Court of Karnataka,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
29_3,High Court of Karnataka,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
29_3,High Court of Karnataka,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
29_3,High Court of Karnataka,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
29_3,High Court of Karnataka,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
29_3,High Court of Karnataka,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
29_3,High Court of Karnataka,1997,2,2,2,2,2,2,0,0,0,0,0,0,2,3,0,0,
29_3,High Court of Karnataka,1998,1245,1243,1242,1243,1242,1243,2,3,3,2,0,0,1000,3,0,0,
29_3,High Court of Karnataka,1999,10,9,9,9,9,9,1,1,1,1,0,0,10,2,0,0,
29_3,High Court of Karnataka,2000,3,3,3,3,3,3,0,0,0,0,0,0,3,1,0,0,
29_3,High Court of Karnataka,2001,3,3,3,3,3,3,0,0,0,0,0,0,3,2,0,0,
29_3,High Court of Karnataka,2002,3,3,3,3,3,3,0,0,0,0,0,0,3,3,0,0,
29_3,High Court of Karnataka,2003,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
29_3,High Court of Karnataka,2004,7,8,8,8,8,8,-1,-1,-1,-1,0,0,7,1,0,0,
29_3,High Court of Karnataka,2005,9,9,9,9,9,9,0,0,0,0,0,0,9,2,0,0,
29_3,High Court of Karnataka,2006,12,13,13,13,13,13,-1,-1,-1,-1,0,0,12,1,0,0,
29_3,High Court of Karnataka,2007,29,29,29,29,29,29,0,0,0,0,0,0,29,2,0,0,
29_3,High Court of Karnataka,2008,104,103,103,103,103,103,1,1,1,1,0,0,104,1,0,0,
29_3,High Court of Karnataka,2009,329,321,321,321,321,321,8,8,8,8,0,0,329,1,0,0,
29_3,High Court of Karnataka,2010,535,529,529,529,529,529,6,6,6,6,0,0,535,1,0,0,
29_3,High Court of Karnataka,2011,2299,2260,2260,2260,2260,2260,39,39,39,39,0,0,1000,3,0,0,
29_3,High Court of Karnataka,2012,39966,39508,39508,39508,39508,39508,458,458,458,458,0,0,1000,1,0,0,
29_3,High Court of Karnataka,2013,58280,54862,54861,54862,54861,54862,3418,3419,3419,3418,0,0,1000,2,0,0,
29_3,High Court of Karnataka,2014,63083,58282,58281,58282,58281,58282,4801,4802,4802,4801,0,0,1000,3,0,0,
29_3,High Court of Karnataka,2015,59798,56057,56046,56057,56046,56057,3741,3752,3752,3741,0,0,1000,1,0,0,
29_3,High Court of Karnataka,2016,53078,50393,50393,50393,50393,50393,2685,2685,2685,2685,0,0,1000,1,0,0,
29_3,High Court of Karnataka,2017,50148,47569,47569,47569,47569,47569,2579,2579,2579,2579,0,0,1000,2,0,0,
29_3,High Court of Karnataka,2018,53038,48205,48205,48205,48205,48205,4833,4833,4833,4833,0,0,1000,1,0,0,
29_3,High Court of Karnataka,2019,68869,63768,63768,63768,63768,63768,5101,5101,5101,5101,0,0,1000,3,0,0,
29_3,High Court of Karnataka,2020,46818,44016,44016,44016,44016,44016,2802,2802,2802,2802,0,0,1000,3,0,0,
29_3,High Court of Karnataka,2021,77057,71536,71536,71536,71536,71536,5521,5521,5521,5521,0,0,1000,2,0,0,
29_3,High Court of Karnataka,2022,74569,70070,70070,70070,70070,70070,4499,4499,4499,4499,0,0,1000,2,0,0,
29_3,High Court of Karnataka,2023,79821,77644,77644,77644,77644,77644,2177,2177,2177,2177,0,0,1000,1,0,0,
29_3,High Court of Karnataka,2024,91312,88894,88893,88894,88893,88894,2418,2419,2419,2418,0,0,1000,1,0,0,
29_3,High Court of Karnataka,2025,92152,83184,83184,83012,83184,83012,8968,8968,8968,9140,172,0,1000,1,0,0,
29_3,High Court of Karnataka,2026,28528,22048,22048,22048,22048,22048,6480,6480,6480,6480,0,0,1000,2,0,0,
2_5,High Court of Himachal Pradesh,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2_5,High Court of Himachal Pradesh,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2_5,High Court of Himachal Pradesh,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2_5,High Court of Himachal Pradesh,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2_5,High Court of Himachal Pradesh,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2_5,High Court of Himachal Pradesh,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2_5,High Court of Himachal Pradesh,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2_5,High Court of Himachal Pradesh,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2_5,High Court of Himachal Pradesh,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2_5,High Court of Himachal Pradesh,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2_5,High Court of Himachal Pradesh,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2_5,High Court of Himachal Pradesh,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1970,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,0,
2_5,High Court of Himachal Pradesh,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2_5,High Court of Himachal Pradesh,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2_5,High Court of Himachal Pradesh,1978,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
2_5,High Court of Himachal Pradesh,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2_5,High Court of Himachal Pradesh,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2_5,High Court of Himachal Pradesh,1987,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
2_5,High Court of Himachal Pradesh,1988,1,0,0,0,0,0,1,1,1,1,0,0,1,2,0,0,
2_5,High Court of Himachal Pradesh,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2_5,High Court of Himachal Pradesh,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2_5,High Court of Himachal Pradesh,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2_5,High Court of Himachal Pradesh,1993,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
2_5,High Court of Himachal Pradesh,1994,4,4,4,4,4,4,0,0,0,0,0,0,4,1,0,0,
2_5,High Court of Himachal Pradesh,1995,2,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0,
2_5,High Court of Himachal Pradesh,1996,5,5,5,5,5,5,0,0,0,0,0,0,5,1,0,0,
2_5,High Court of Himachal Pradesh,1997,14,14,14,14,14,14,0,0,0,0,0,0,14,1,0,0,
2_5,High Court of Himachal Pradesh,1998,10,10,10,10,10,10,0,0,0,0,0,0,10,1,0,0,
2_5,High Court of Himachal Pradesh,1999,21,21,21,21,21,21,0,0,0,0,0,0,21,2,0,0,
2_5,High Court of Himachal Pradesh,2000,8,8,8,8,8,8,0,0,0,0,0,0,8,1,0,0,
2_5,High Court of Himachal Pradesh,2001,28,28,28,28,28,28,0,0,0,0,0,0,28,1,0,0,
2_5,High Court of Himachal Pradesh,2002,20,19,19,19,19,19,1,1,1,1,0,0,20,1,0,0,
2_5,High Court of Himachal Pradesh,2003,19,19,19,19,19,19,0,0,0,0,0,0,19,2,0,0,
2_5,High Court of Himachal Pradesh,2004,36,36,36,36,36,36,0,0,0,0,0,0,36,2,0,0,
2_5,High Court of Himachal Pradesh,2005,55,55,55,55,55,55,0,0,0,0,0,0,55,2,0,0,
2_5,High Court of Himachal Pradesh,2006,697,697,696,697,696,697,0,1,1,0,0,0,697,1,0,0,
2_5,High Court of Himachal Pradesh,2007,2956,2957,2957,2957,2957,2957,-1,-1,-1,-1,0,0,1000,1,0,0,
2_5,High Court of Himachal Pradesh,2008,5182,5182,5182,5182,5182,5182,0,0,0,0,0,0,1000,1,0,0,
2_5,High Court of Himachal Pradesh,2009,7411,7411,7411,7411,7411,7411,0,0,0,0,0,0,1000,1,0,0,
2_5,High Court of Himachal Pradesh,2010,13935,13935,13935,13935,13935,13935,0,0,0,0,0,0,1000,3,0,0,
2_5,High Court of Himachal Pradesh,2011,12174,12174,12174,12174,12174,12174,0,0,0,0,0,0,1000,1,0,0,
2_5,High Court of Himachal Pradesh,2012,14457,14454,14453,14454,14453,14454,3,4,4,3,0,0,1000,1,0,0,
2_5,High Court of Himachal Pradesh,2013,13137,13136,13136,13136,13136,13136,1,1,1,1,0,0,1000,1,0,0,
2_5,High Court of Himachal Pradesh,2014,13156,13157,13157,13157,13157,13157,-1,-1,-1,-1,0,0,1000,1,0,0,
2_5,High Court of Himachal Pradesh,2015,15217,15213,15211,15213,15211,15213,4,6,6,4,0,0,1000,2,0,0,
2_5,High Court of Himachal Pradesh,2016,11363,11369,11369,11369,11369,11369,-6,-6,-6,-6,0,0,1000,1,0,0,
2_5,High Court of Himachal Pradesh,2017,8726,8729,8729,8729,8729,8729,-3,-3,-3,-3,0,0,1000,2,0,0,
2_5,High Court of Himachal Pradesh,2018,10246,10245,10245,10245,10245,10245,1,1,1,1,0,0,1000,2,0,0,
2_5,High Court of Himachal Pradesh,2019,11885,11881,11881,11881,11881,11881,4,4,4,4,0,0,1000,1,0,0,
2_5,High Court of Himachal Pradesh,2020,9700,9697,9697,9697,9697,9697,3,3,3,3,0,0,1000,2,0,0,
2_5,High Court of Himachal Pradesh,2021,13357,13354,13354,13354,13354,13354,3,3,3,3,0,0,1000,1,0,0,
2_5,High Court of Himachal Pradesh,2022,16500,16506,16506,16506,16506,16506,-6,-6,-6,-6,0,0,1000,1,0,0,
2_5,High Court of Himachal Pradesh,2023,20605,20689,20689,20689,20689,20689,-84,-84,-84,-84,0,0,1000,1,0,0,
2_5,High Court of Himachal Pradesh,2024,27801,28176,28175,28176,28175,28176,-375,-374,-374,-375,0,0,1000,1,0,0,
2_5,High Court of Himachal Pradesh,2025,36001,36783,36783,36626,36783,36626,-782,-782,-782,-625,157,0,1000,1,0,0,
2_5,High Court of Himachal Pradesh,2026,11106,10323,10323,10323,10323,10323,783,783,783,783,0,0,1000,1,0,0,
32_4,High Court of Kerala,1950,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,
